1,1442076095060,0,0,1,0,off-topic,1442076095060,136,35,Delta Duck races was a blast! I'll be training my duck for next year @BaylorTriDelta #stjude
2,1442076095250,0,1,1,0,off-topic,190,144,52,You're closer@ThatIsTRAGIC: Predict your own death! @TomCatOnTop: @ThatIsTRAGIC it's gonna implode !
3,1442076095250,1,0,1,0,on-topic,0,143,57,This is crazy! CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/FGnRORZW11
4,1442076095250,1,0,1,0,on-topic,0,165,77,Waiting in line with 200 other people to donate blood in Waco to donate to West. #prayersforwest @ http://t.co/4ZALy9yLqg
5,1442076095251,0,0,1,0,off-topic,1,188,13,Basically I want a way to collect name/email/phone for ppl I meet on the go-randomly or having it set up &amp; rdy at events.Anyone know of one?
6,1442076095256,1,0,1,0,on-topic,5,152,21,Nearly every Main St mom n pop shop closed in West, Tx... Windows shattered by blast. http://t.co/sfUbaX5uYE
7,1442076095256,0,0,1,0,off-topic,0,98,33,He's upset with me and I'm trying to understand why ..
8,1442076095256,0,0,1,0,off-topic,0,70,34,Never lack keep the strapp
9,1442076095257,0,1,1,0,off-topic,1,115,36,Just because something bad happens doesn't mean the world is gone end !
10,1442076095257,0,0,1,0,off-topic,0,115,37,@UncleLuke02 if I'm correct I believe he scored at least as many as Lin
11,1442076095257,0,0,1,0,off-topic,0,173,38,Davis has to write his words to know 3xs each. He spent his work time at school making this - it works BTW http://t.co/WMxC8JYtpR
12,1442076095435,0,0,1,0,off-topic,178,183,39,Top three things  you'll hear us say at soccer games 1.Lets GoTrojans 2.Ah Ah Ah Ah 3.Dang bro you changed (insert reason they changed) lol
13,1442076095435,0,0,1,0,off-topic,0,135,40,@Natalia__Malik haha it's okay. Lol I can still see the tweet though. And yeah I do too. :/
14,1442076095436,0,0,1,0,off-topic,1,72,41,Home chillen on Friday night
15,1442076095436,0,1,1,0,off-topic,0,98,42,Finally out of work.. 13 hours work days aren't so bad
16,1442076095436,0,0,1,0,off-topic,0,92,43,Thank God For Another Day That Was Not Promises.
17,1442076095440,1,0,1,0,on-topic,4,151,44,In memory of those who lost there life in west tax this past week #west @ I-35 South http://t.co/iHMWeNzhm6
18,1442076095440,0,0,1,0,off-topic,0,111,45,@sydneyjones18 @eden_starnes whatever Sydney. You're such a flaker!
19,1442076095441,0,0,1,0,off-topic,1,78,46,Ok no but seriously.. i need sleep
20,1442076095441,0,0,1,0,off-topic,0,79,47,@mgrcaxo you get on my nerves. lol.
21,1442076095441,0,0,1,0,off-topic,0,111,48,Ill throw a bitch some money if she acting right &amp; fuck me good
22,1442076095441,0,0,1,0,off-topic,0,97,49,I guess it's not meant for me to run under the lights
23,1442076095441,0,1,1,0,off-topic,0,152,50,3 hours of volleyball today. 7 hours total yesterday. Potentially 2 more hours now. #LEAD #thisisthegoodlife
24,1442076095442,0,1,1,0,off-topic,1,137,51,@WhoaOhLaney wow, your life seems boring... just kidding ;) I just read play scripts all day.
25,1442076095532,0,0,1,0,off-topic,90,82,53,If mart had a soccer team I'd be on it
26,1442076095532,0,1,1,0,off-topic,0,103,54,Watchig breaking Dawn , Bout to get all in my feelings ....
27,1442076095532,0,0,1,0,off-topic,0,81,55,@seanbonnn I see you with the invite.
28,1442076095532,0,0,1,0,off-topic,0,68,56,Ha you and yo girl scary
29,1442076095533,0,0,1,0,off-topic,1,68,58,Welp... On to this work.
30,1442076095533,0,0,1,0,off-topic,0,116,59,@TweetEm_B: So If You Hoes No Yo Place Why PLEX With The Nexts Hoe?!!!!!
31,1442076095533,0,0,1,0,off-topic,0,111,60,@cantstopBen I better not find any of your shenanigans on my bed...
32,1442076095533,1,1,1,1,on-topic,0,96,61,So bosquevillians... What the heck happened In west?
33,1442076095720,0,0,1,0,off-topic,187,101,62,I'm at @SamsOnTheSquare (Waco, TX) http://t.co/FEZj4gX4H1
34,1442076095720,0,1,1,0,off-topic,0,90,63,Nigga wanna be messy ill start hurting feelins
35,1442076095720,0,1,1,0,off-topic,0,100,64,Just because I dont react, doesnt mean I didn't notice..
36,1442076095720,0,0,1,0,off-topic,0,156,65,Stop accepting unsolicited opinions for your life and do what you know what placed on your heart to do! - Tony G
37,1442076095721,0,1,1,0,off-topic,1,169,66,On a good man's passing, it is a solemn privilege to glimpse his profession, community, family and faith. RIP, Luckey Harris.
38,1442076095721,0,0,1,0,off-topic,0,122,67,when I fall in love it's always the same and I'm so tired of playing this game
39,1442076095721,0,0,1,0,off-topic,0,68,68,Why niggas faking on me?
40,1442076095721,0,1,1,0,off-topic,0,99,69,I hate going to the doctor  #boo http://t.co/yzHyU94FMw
41,1442076095722,0,0,1,0,off-topic,1,149,70,Number one reason my town is better than your town. (@ Schmaltz's Sandwich Shoppe) http://t.co/56OOY47kFc
