1,1442076180323,0,0,1,0,off-topic,1442076180323,81,1,@iAmNotA_Dyke ..nah, I'm fine with it.
2,1442076180361,0,0,1,0,off-topic,38,85,2,Oomf still on that bullshit from lastnight
3,1442076180428,0,1,1,0,off-topic,67,144,52,You're closer@ThatIsTRAGIC: Predict your own death! @TomCatOnTop: @ThatIsTRAGIC it's gonna implode !
4,1442076180787,1,0,1,0,on-topic,359,143,57,This is crazy! CAUGHT ON CAMERA: Fertilizer Plant Explosion Near Waco, Texas http://t.co/FGnRORZW11
5,1442076180974,1,0,1,0,on-topic,187,165,77,Waiting in line with 200 other people to donate blood in Waco to donate to West. #prayersforwest @ http://t.co/4ZALy9yLqg
6,1442076180975,0,0,1,0,off-topic,1,136,35,Delta Duck races was a blast! I'll be training my duck for next year @BaylorTriDelta #stjude
7,1442076180975,1,0,1,0,on-topic,0,152,21,Nearly every Main St mom n pop shop closed in West, Tx... Windows shattered by blast. http://t.co/sfUbaX5uYE
8,1442076180975,0,0,1,0,off-topic,0,188,13,Basically I want a way to collect name/email/phone for ppl I meet on the go-randomly or having it set up &amp; rdy at events.Anyone know of one?
9,1442076180976,0,0,1,0,off-topic,1,97,49,I guess it's not meant for me to run under the lights
10,1442076180976,0,1,1,0,off-topic,0,152,50,3 hours of volleyball today. 7 hours total yesterday. Potentially 2 more hours now. #LEAD #thisisthegoodlife
11,1442076180976,0,1,1,0,off-topic,0,137,51,@WhoaOhLaney wow, your life seems boring... just kidding ;) I just read play scripts all day.
12,1442076180977,0,0,1,0,off-topic,1,82,53,If mart had a soccer team I'd be on it
13,1442076180977,0,1,1,0,off-topic,0,103,54,Watchig breaking Dawn , Bout to get all in my feelings ....
14,1442076180977,0,0,1,0,off-topic,0,81,55,@seanbonnn I see you with the invite.
15,1442076180977,0,0,1,0,off-topic,0,68,56,Ha you and yo girl scary
16,1442076181162,0,0,1,0,off-topic,185,68,58,Welp... On to this work.
17,1442076181166,0,0,1,0,off-topic,4,116,59,@TweetEm_B: So If You Hoes No Yo Place Why PLEX With The Nexts Hoe?!!!!!
18,1442076181166,0,0,1,0,off-topic,0,111,60,@cantstopBen I better not find any of your shenanigans on my bed...
19,1442076181166,1,1,1,1,on-topic,0,96,61,So bosquevillians... What the heck happened In west?
20,1442076181166,0,0,1,0,off-topic,0,101,62,I'm at @SamsOnTheSquare (Waco, TX) http://t.co/FEZj4gX4H1
21,1442076181167,0,1,1,0,off-topic,1,90,63,Nigga wanna be messy ill start hurting feelins
22,1442076181167,0,1,1,0,off-topic,0,100,64,Just because I dont react, doesnt mean I didn't notice..
23,1442076181167,0,0,1,0,off-topic,0,156,65,Stop accepting unsolicited opinions for your life and do what you know what placed on your heart to do! - Tony G
24,1442076181167,0,1,1,0,off-topic,0,169,66,On a good man's passing, it is a solemn privilege to glimpse his profession, community, family and faith. RIP, Luckey Harris.
25,1442076181168,0,0,1,0,off-topic,1,122,67,when I fall in love it's always the same and I'm so tired of playing this game
26,1442076181168,0,0,1,0,off-topic,0,68,68,Why niggas faking on me?
27,1442076181168,0,1,1,0,off-topic,0,99,69,I hate going to the doctor  #boo http://t.co/yzHyU94FMw
28,1442076181169,0,0,1,0,off-topic,1,149,70,Number one reason my town is better than your town. (@ Schmaltz's Sandwich Shoppe) http://t.co/56OOY47kFc
29,1442076181278,0,0,1,0,off-topic,109,65,71,He need to txt me tho
30,1442076181279,0,0,1,0,off-topic,1,105,72,If I get one more on the Baylor horizon email... #okaywegetit
31,1442076181279,0,0,1,0,off-topic,0,64,73,I Wanna Fade The D !
32,1442076181279,0,0,1,0,off-topic,0,105,74,I wanna get my nails done but then I'm like, hmmm better not.
33,1442076181279,0,0,1,0,off-topic,0,156,75,Salted caramel &amp; cake batter. Ummmm, need to go to the gym. @ Oso's Oh So Good Yogurt http://t.co/0Da6emnIko
34,1442076181280,0,0,1,0,off-topic,1,131,76,@kmfaho I suppose that's the big difference between Anglo-American and continental, eh?
35,1442076181280,0,0,1,0,off-topic,0,82,78,Got a Real Bitch in her feelings nshit
36,1442076181280,0,0,1,0,off-topic,0,112,79,Awkwardly waiting in the front of HEB for my mom.... So embarrassing
37,1442076181280,0,0,1,0,off-topic,0,105,80,I'm at West, TX (West, TX) w/ 4 others http://t.co/zrpU6KH0J4
38,1442076181465,0,0,1,0,off-topic,185,78,81,This has been quite the experience
39,1442076181466,0,0,1,0,off-topic,1,167,82,Thanks to Nick Wright for dropping by a donation of clothes at our station. 5501 Bagby.  We'll get it where it needs to go.
40,1442076181466,0,0,1,0,off-topic,0,97,83,My 1000th tweet is a CONGRATS to @RSwope25 .Huge fan!
41,1442076181466,0,0,1,0,off-topic,0,115,84,ew why do you think my ex is prettier than you?!  I wouldn't downgrade!
42,1442076181466,0,0,1,0,off-topic,0,113,85,@Abadabadou3 @BarryHartweg dass true...he's earned a good 2 1/2 oreos
43,1442076181466,0,1,1,0,off-topic,0,151,86,I want to go home. I miss New York. I miss my dad. I would like to use my start life over card now, please.
44,1442076181467,0,0,1,0,off-topic,1,166,23,@thatgirl_kei I don't have mine yet bc he's getting the actual diamond over there but this is mine  http://t.co/VxMV8nJGYR
45,1442076181467,0,0,1,0,off-topic,0,182,24,Up all night, Pack is in the house, what we make the girls do? Wolfpack make ya booty bounce, boppa. Bend,breathe,stretch, bitch let it go
46,1442076181467,0,0,1,0,off-topic,0,75,25,Guys....why am I sick again....
47,1442076181467,0,0,1,0,off-topic,0,116,26,I swear I stay listening to music it's the answer to all my problems lol
48,1442076181467,0,0,1,0,off-topic,0,144,27,When you reach into your pocket and expect to find mayonnaise packets... #fatkidproblems @RissLaffey
49,1442076181847,0,0,1,0,off-topic,380,74,28,Aint no fighting for fun nigga
50,1442076181848,0,0,1,0,off-topic,1,91,29,When 2 older mexican ladies talk about Facebook
51,1442076181848,1,0,1,0,on-topic,0,145,30,@LowellMBrown @flores4congress Providence Waco says they aren't taking any more blood donations today
52,1442076181848,0,1,1,0,off-topic,0,130,31,@areese13 she misses you. Lets all have a sleepover soon :) her two favorite daughters
53,1442076181848,0,0,1,0,off-topic,0,141,117,Super Heroes To The Rescue! (: #ILoveMyTPCKids @ Tennyson Playcare Center http://t.co/qANRNYJViW
54,1442076181849,0,0,1,0,off-topic,1,76,126,I wish I could donate blood. :(
55,1442076181849,0,1,1,0,off-topic,0,72,131,Twitter Is Dead Right Now !
56,1442076181849,1,1,1,1,on-topic,0,155,141,@raveandrollhard there's a storm coming tonight and its going to bring all the chemicals in the air this way..
57,1442076181850,0,0,1,0,off-topic,1,164,147,University Parks Dr getting ready for the big memorial service tomorrow. #west #bigdayatbaylor @ http://t.co/4PILDTJFHJ
58,1442076181850,1,1,1,1,on-topic,0,101,149,@theisaiahbell apparently 70 are dead but that's for now
59,1442076181850,1,1,1,1,on-topic,0,175,165,my family &amp; friends are bruised &amp; slightly damaged but ALIVE &amp; ok.. maybe now i can rest with a little bit more ease..
