1,1434455154318,1,1,1,1,on-topic,1434455154318,173,26,@newscaster we are 5 blocks from the water. First two blocks were evacuated. Sounds like a train just went by. Stay safe! Thanks.
2,1434455154322,1,0,1,0,on-topic,4,188,33,@marcushasfun- u were a guest star in my dream last night, &amp; 2day I noticed Marcus Garvey Park on a NYC #hurricane map! http://t.co/LQ2Kpif0
3,1434455154323,0,1,1,0,off-topic,1,129,37,@jackmackenroth: I'm bored so I'm gonna go outside and get a blow job #HurricaneSandy
4,1434455154323,1,0,1,0,on-topic,0,170,39,Stop with this silly snow hoax. We all know this is a global warming hurricane... @slackadjuster @severestudios @reedtimmerTVN
5,1434455154323,0,0,1,0,off-topic,0,130,16,RT @FrankIero: Droplets of water is literally falling from the sky. #FrankenstormLIVE!
6,1434455154324,1,1,1,1,on-topic,1,104,22,By 11am it's going to be 100% chance of rain #HurricaneSandy
7,1434455154324,1,1,1,1,on-topic,0,105,11,Already flooded so much #SANDY @ Hoboken http://t.co/MPhft4a8
8,1434455154324,1,0,1,0,on-topic,0,120,2,Sandy be soooo mad that she be shattering our doors and shiet #HurricaneSandy
9,1434455154324,0,0,1,0,off-topic,0,150,3,@ibexgirl thankfully Hurricane Waugh played it cool and waited this one out. Ready to go at any moment tho.
10,1434455154325,1,0,1,0,on-topic,1,172,6,Neighborly duties. @Cory_Kennedy arrives to the rescue sporting some spelunking equipment #sandy @ 300 Squad http://t.co/QbpGdm3w
11,1434455154507,1,1,1,1,on-topic,182,99,27,It's crazy out there, not gonna lie I'm kind of scared.
12,1434455154507,1,0,1,0,on-topic,0,123,28,@israilov1012 god bless them ! Lmao the wind calmed down a little so thats good
13,1434455154507,0,1,1,0,off-topic,0,117,29,No sooner then my last tweet did I receive this text http://t.co/X7sLiyzt
14,1434455154508,0,0,1,0,off-topic,1,152,30,@mike_cucci queen duck face    ((((I can't do dick face so tongue works too right?))))) http://t.co/UjGnXfiP
15,1434455154508,0,1,1,0,off-topic,0,134,31,Off to try to find a kids phone I have no idea why he wanted until now to look for it #huh
16,1434455154508,1,1,1,1,on-topic,0,89,32,One more shower before the power goes out lol
17,1434455154512,1,0,1,0,on-topic,4,166,34,Word to the wise, make sure you have cash on u in case of a prolonged power outage &amp; charge all ur phones, iPads, etc.
18,1434455154512,0,0,1,0,off-topic,0,174,35,#GottaAceMySATexam : OH LORD: wish my cousin found this previously http://t.co/umUM2hzE ya better get this #Top10FavoriteSongs kvb
19,1434455154513,0,1,1,0,off-topic,1,118,36,@victoriaaa0x haha I was gonna say how can u not wanna stay with Martha ?!
20,1434455154513,0,0,1,0,off-topic,0,75,38,Yo ref his hand is outta bounds
21,1434455154513,0,0,1,0,off-topic,0,122,40,This is what it look like out my window  @ WeedTopia ! =} http://t.co/ca1HBCtc
22,1434455154513,0,0,1,0,off-topic,0,181,41,@Hayleyshammock shopping fun! ;)  it should be like this then start to gradually get worse..but will keep u up2date! @ see what goes on..
23,1434455154583,0,0,1,0,off-topic,70,87,42,I'm debating if I should take you homeeee .
24,1434455154583,1,0,1,0,on-topic,0,124,43,Emily's air mattress is our Noah's Ark. Two of every type (of boxed wine) #sandy
25,1434455154583,0,1,1,0,off-topic,0,152,15,My mom just found my little sister screaming out of her window in a random language to animals #onlymyfamily
26,1434455154583,0,1,1,0,off-topic,0,89,17,@NevaTRUST_Again I Dnt No If She Gonna Let Me
27,1434455154584,0,0,1,0,off-topic,1,113,18,@jennettemccurdy @noahmunck He's got that kinda spec ops rugged looks
28,1434455154770,1,1,1,1,on-topic,186,82,19,debating going home in prep for #sandy
29,1434455154771,0,0,1,0,off-topic,1,96,20,@viamadison Thanks, babe. We all appreciate it. :) x
30,1434455154771,0,0,1,0,off-topic,0,72,21,I can't taste my damn food .
31,1434455154771,0,0,1,0,off-topic,0,110,23,Big Daddy Deco ready for this Halloween party http://t.co/grKxmXPV
32,1434455154771,0,0,1,0,off-topic,0,137,24,@MSLWILLSEE loll I don't know your twitter name anymore it doesn't popup when I type for name
33,1434455154771,0,0,1,0,off-topic,0,94,25,@lisanewmn I do it all the time. Don't hate me! :)
34,1434455154772,0,1,1,0,off-topic,1,124,9,@NaeemPeena We were asked to get off the plane, after checkin and boarding passes
35,1434455154772,0,0,1,0,off-topic,0,113,10,@jaytee_96 you must be crazy! &amp; omg you tweeted something yay lol
36,1434455154772,0,0,1,0,off-topic,0,152,12,@eloreeeeeee need me to comeback and finish it since I was supposed to sleep over and then I woulda finished
37,1434455154772,1,1,1,1,on-topic,0,133,13,On that note, i pray that everyone stays safe, and keeps a positive attitude ! #godisgood
38,1434455154772,1,1,1,1,on-topic,0,118,14,@codyfinz my house is creeking... Does that mean she's trying to break in?
39,1434455154772,0,0,1,0,off-topic,0,137,4,@taos you never got that magnificent case of Burgundy I sent you to thank you for your tweets?
40,1434455154965,0,0,1,0,off-topic,193,112,5,I'm at Mad River Bar &amp; Grille (New York, NY) http://t.co/VSiZrzKP
41,1434455154966,0,0,1,0,off-topic,1,74,7,And that's it until the spring.
42,1434455154966,1,1,1,1,on-topic,0,133,8,I don't know how I'm getting back to Jersey since the trains and subways aren't running...
43,1434455154967,0,0,1,0,off-topic,1,93,1,I've got enough candles to supply a Mexican family
44,1434455154967,1,0,1,0,on-topic,0,123,85,good bye Astoria #hurricanesandy on the way @ Astoria Park http://t.co/WBqWIqHU
45,1434455154967,1,0,1,0,on-topic,0,131,93,Ok - goodbye New Yorkers. I'm outta here! Good luck with the #frankenstorm and stuff...
46,1434455154968,0,1,1,0,off-topic,1,129,97,@4SHOCinCity so far good, I'm part of emergency staff, I just happen to have day off!
47,1434455154968,1,1,1,1,on-topic,0,111,98,I dont even care about the power, I just want this storm to be over
48,1434455154968,1,0,1,0,on-topic,0,165,100,@stephennyr89 cause I seen people post pictures of flooding &amp; puddles .. Didnt know what was going on out there haha
49,1434455154968,1,1,1,1,on-topic,0,132,103,Oh my god there's an emergency alert in my area I'm fucking scared http://t.co/h5ZoNDkG
50,1434455154969,1,0,1,0,on-topic,1,183,104,@jacquelinetweet we just happen to be surrounding a tray of vodka Kelly right now while sheltering in our building haha #hurricanefestival
51,1434455154969,1,1,1,1,on-topic,0,120,108,@SwagisLethal But around 6-8pm with the high tide we will have bad flooding
52,1434455155151,1,1,1,1,on-topic,182,137,47,When the lights in the elevator you're in go out and you're stuck in darkness #hurricanesandy
53,1434455155152,1,0,1,0,on-topic,1,162,52,The Statue of Liberty as seen from near Battery Park. #sandy #hurricanesandy  @ Battery Park City http://t.co/0MZy2IXX
54,1434455155153,1,0,1,0,on-topic,1,133,60,dearest @andre_kamp, i love you. wish you were in the storm with us. http://t.co/f4ehKQQA
